Month,Day,"Time
(hour)",(T_oa-db),(T_ra),(V_ma),(V_oa),(V_ra),(T_ma)," Q
(kW)",(T_ahc),T_sa
3,22,3,-9.4444,21.7437,2.7055,0.6726,2.0329,13.9899,36.9527,25.0308,26.8308
3,22,4,-10,21.7165,2.7055,0.6726,2.0329,13.8313,38.6128,25.3618,27.1618
3,22,5,-11.6667,21.6819,2.7252,0.6726,2.0525,13.4508,41.439,25.7197,27.5197
3,22,6,-11.6667,21.6542,2.7383,0.6726,2.0657,13.4695,42.4785,25.9866,27.7866
3,22,7,-11.1111,21.7048,2.7055,0.6726,2.0329,13.5463,35.7581,24.2137,26.0137
3,22,8,-9.4444,21.8053,2.7055,0.6726,2.0329,14.0361,27.3176,22.1995,23.9995
3,22,9,-6.1111,21.9731,2.7055,0.6726,2.0329,15.0318,20.3378,21.1304,22.9304
3,22,10,-3.8889,22.2583,2.7055,0.6775,2.028,15.7109,17.211,20.8841,22.6841
3,22,11,-1.6667,22.4718,2.7055,0.6726,2.0329,16.4826,14.3482,20.8068,22.6068
3,22,12,0.5556,22.4768,2.7055,0.6973,2.0082,16.8269,11.394,20.2649,22.0649
3,22,13,1.6667,22.3504,2.7055,0.7226,1.983,16.8265,7.2177,19.0043,20.8043
3,22,14,2.7778,22.5381,2.7055,0.782,1.9235,16.8266,7.4695,19.0804,20.8804
3,22,15,3.3333,23.0601,3.156,0.9935,2.1624,16.8499,8.6321,19.083,20.883
3,22,16,3.3333,23.1222,3.2088,1.0169,2.1918,16.8506,9.3233,19.2228,21.0228
3,22,17,3.3333,22.9986,3.0007,0.9389,2.0618,16.8453,10.214,19.6242,21.4242
3,22,18,2.2222,22.5581,2.7055,0.7627,1.9428,16.8252,11.6541,20.3416,22.1416
3,22,19,1.6667,22.1483,2.7055,0.7032,2.0024,16.8252,13.5703,20.9198,22.7198
3,22,20,-0.5556,21.9718,2.7055,0.6726,2.0329,16.4018,20.0428,22.4405,24.2405
3,22,21,0,21.9424,2.7055,0.6726,2.0329,16.5071,21.0843,22.862,24.662
3,22,22,-0.5556,21.9278,2.7055,0.6726,2.0329,16.3613,22.5459,23.1533,24.9533
3,22,23,-1.1111,21.9079,2.7055,0.6726,2.0329,16.2237,24.1946,23.5089,25.3089
3,22,24,-1.6667,21.8887,2.7055,0.6726,2.0329,16.0994,25.5118,23.7779,25.5779
3,23,1,-1.6667,21.8772,2.7055,0.6726,2.0329,16.1061,26.0073,23.9339,25.7339
3,23,2,-3.3333,21.859,2.7055,0.6726,2.0329,15.6948,28.1309,24.1498,25.9498
3,23,3,-3.8889,21.8355,2.7055,0.6726,2.0329,15.4401,29.7405,24.3709,26.1709
3,23,4,-4.4444,21.8176,2.7055,0.6726,2.0329,15.2885,31.2429,24.6656,26.4656
3,23,5,-5,21.8008,2.7055,0.6726,2.0329,15.1378,32.3132,24.831,26.631
3,23,6,-6.1111,21.7838,2.7055,0.6726,2.0329,14.8488,33.7033,24.9489,26.7489
3,23,7,-6.6667,21.7997,2.7055,0.6726,2.0329,14.7226,29.9398,23.691,25.491
3,23,8,-3.3333,21.8784,2.7055,0.6726,2.0329,15.6348,21.6069,22.1276,23.9276
3,23,9,-0.5556,22.0661,2.7055,0.6803,2.0253,16.3783,14.9488,20.8819,22.6819
3,23,10,1.6667,22.3415,2.7055,0.722,1.9836,16.8245,12.1503,20.4907,22.2907
3,23,11,3.8889,22.4877,2.7055,0.8239,1.8816,16.8239,9.6167,19.7256,21.5256
3,23,12,3.3333,22.4685,2.7055,0.7981,1.9074,16.8239,7.6515,19.1327,20.9327
3,23,13,8.3333,22.4557,2.7055,1.0789,1.6266,16.824,4.847,18.2865,20.0865
3,23,14,7.2222,22.6981,2.7055,1.0269,1.6786,16.8239,5.2414,18.4054,20.2054
3,23,15,8.3333,22.7813,2.7055,1.1156,1.5899,16.8239,5.2547,18.4094,20.2094
3,23,16,7.7778,22.5367,2.7055,1.0472,1.6583,16.8239,5.7677,18.5642,20.3642
3,23,17,6.1111,22.2599,2.7055,0.911,1.7946,16.8226,8.4385,19.3688,21.1688
3,23,18,5,22.0567,2.7055,0.8302,1.8753,16.8227,13.2183,20.811,22.611
3,23,19,4.4444,22.0139,2.7055,0.7994,1.9061,16.8226,16.5594,21.8191,23.6191
3,23,20,3.3333,21.9853,2.7055,0.7489,1.9567,16.8227,18.2427,22.3271,24.1271
3,23,21,3.8889,21.9725,2.7055,0.7705,1.935,16.8226,18.793,22.4931,24.2931
3,23,22,3.8889,21.9641,2.7055,0.7696,1.9359,16.8226,19.6723,22.7584,24.5584
3,23,23,3.8889,21.9571,2.7055,0.7688,1.9367,16.8226,19.9736,22.8493,24.6493
3,23,24,2.7778,21.9501,2.7055,0.7236,1.9819,16.8226,20.8622,23.1174,24.9174
3,24,1,2.7778,21.9408,2.7055,0.7226,1.9829,16.8226,21.5085,23.3124,25.1124
3,24,2,1.6667,21.9312,2.7055,0.682,2.0235,16.8226,22.4348,23.5919,25.3919
3,24,3,1.1111,21.9211,2.7055,0.6726,2.0329,16.7537,23.1276,23.7303,25.5303
3,24,4,1.1111,21.913,2.7055,0.6726,2.0329,16.7474,23.7183,23.9021,25.7021
3,24,5,0.5556,21.9031,2.7055,0.6726,2.0329,16.6039,24.6426,24.0338,25.8338
3,24,6,0,21.889,2.7055,0.6726,2.0329,16.4586,25.77,24.2245,26.0245
3,24,7,0,21.8903,2.7055,0.6726,2.0329,16.4638,24.4074,23.8192,25.6192
3,24,8,0.5556,21.9173,2.7055,0.6737,2.0319,16.5983,21.6152,23.1153,24.9153
3,24,9,2.2222,21.9739,2.7055,0.7056,2,16.8229,15.449,21.4844,23.2844
3,24,10,2.7778,22.0631,2.7055,0.7352,1.9703,16.8226,11.6212,20.3291,22.1291
3,24,11,3.3333,22.1117,2.7055,0.7622,1.9433,16.8213,10.4701,19.9804,21.7804
3,24,12,3.8889,22.1032,2.7055,0.7846,1.9209,16.8213,8.6302,19.4253,21.2253
3,24,13,4.4444,22.093,2.7055,0.8082,1.8974,16.8213,8.5357,19.3968,21.1968
3,24,14,5,22.0624,2.7055,0.8311,1.8745,16.8213,13.1869,20.8002,22.6002
3,24,15,5.5556,22.0528,2.7055,0.858,1.8476,16.8213,10.0445,19.852,21.652
3,24,16,5.5556,22.0604,2.7055,0.8588,1.8467,16.8213,11.6438,20.3346,22.1346
3,24,17,5,22.0362,2.7055,0.8282,1.8773,16.8213,14.3936,21.1643,22.9643
3,24,18,4.4444,22.0029,2.7055,0.7984,1.9071,16.8213,17.5088,22.1042,23.9042
3,24,19,3.8889,21.9723,2.7055,0.7707,1.9348,16.8213,19.6478,22.7496,24.5496
3,24,20,3.3333,21.9535,2.7055,0.7457,1.9598,16.8213,20.6757,23.0598,24.8598
3,24,21,2.7778,21.9414,2.7055,0.7229,1.9827,16.8213,21.6367,23.3497,25.1497
3,24,22,2.7778,21.9328,2.7055,0.722,1.9836,16.8213,22.0859,23.4853,25.2853
3,24,23,2.7778,21.9274,2.7055,0.7214,1.9841,16.8213,22.5124,23.6139,25.4139
3,24,24,2.2222,21.9212,2.7055,0.7004,2.0051,16.8213,23.0881,23.7877,25.5877
3,25,1,2.7778,21.9165,2.7055,0.7203,1.9852,16.8213,23.2755,23.8442,25.6442
3,25,2,2.2222,21.9122,2.7055,0.6995,2.006,16.8213,23.7937,24.0006,25.8006
3,25,3,1.1111,21.9024,2.7055,0.6726,2.0329,16.7383,24.7795,24.2129,26.0129
3,25,4,1.1111,21.8929,2.7055,0.6726,2.0329,16.7285,25.2528,24.3456,26.1456
3,25,5,1.1111,21.8884,2.7055,0.6726,2.0329,16.7249,25.4852,24.412,26.212
3,25,6,1.1111,21.8846,2.7055,0.6726,2.0329,16.7247,25.8902,24.534,26.334
3,25,7,1.6667,21.9047,2.7055,0.6794,2.0261,16.8228,22.5067,23.6138,25.4138
3,25,8,2.7778,21.9337,2.7055,0.7219,1.9836,16.8226,21.3443,23.2629,25.0629
3,25,9,3.3333,21.9557,2.7055,0.7457,1.9598,16.8227,18.8861,22.5212,24.3212
3,25,10,4.4444,21.9863,2.7055,0.7964,1.9091,16.8227,16.285,21.7364,23.5364
3,25,11,5.5556,22.0351,2.7055,0.8557,1.8498,16.8227,11.4838,20.2877,22.0877
3,25,12,3.3333,22.061,2.7055,0.7568,1.9487,16.8226,11.7996,20.3829,22.1829
3,25,13,4.4444,22.0605,2.7055,0.8044,1.9011,16.8226,10.2441,19.9136,21.7136
3,25,14,4.4444,22.366,2.7055,0.8369,1.8687,16.8226,10.4012,19.961,21.761
3,25,15,4.4444,22.7302,2.7055,0.8741,1.8314,16.8226,10.8298,20.0903,21.8903
3,25,16,5,22.9948,3.0678,1.0484,2.0194,16.8453,11.0792,19.7937,21.5937
3,25,17,3.8889,22.8916,2.8817,0.918,1.9637,16.838,11.8301,20.1895,21.9895
3,25,18,3.3333,22.5377,2.7055,0.805,1.9006,16.8239,12.763,20.6749,22.4749
3,25,19,1.6667,22.1358,2.7055,0.7021,2.0034,16.8239,15.1473,21.3943,23.1943
3,25,20,1.1111,21.9584,2.7055,0.6726,2.0329,16.7841,20.3078,22.9107,24.7107
3,25,21,0.5556,21.936,2.7055,0.6726,2.0329,16.6289,22.1229,23.2996,25.0996
3,25,22,0,21.9153,2.7055,0.6726,2.0329,16.4782,23.64,23.6026,25.4026
3,25,23,-0.5556,21.8984,2.7055,0.6726,2.0329,16.3424,24.8494,23.8278,25.6278
3,25,24,-1.1111,21.8826,2.7055,0.6726,2.0329,16.2077,26.0594,24.0539,25.8539
3,26,1,-1.6667,21.8694,2.7055,0.6726,2.0329,16.0754,26.8303,24.1501,25.9501
3,26,2,-2.2222,21.8558,2.7055,0.6726,2.0329,15.9349,28.0475,24.3719,26.1719
3,26,3,-2.2222,21.8431,2.7055,0.6726,2.0329,15.9429,28.7441,24.5896,26.3896
3,26,4,-3.3333,21.8283,2.7055,0.6726,2.0329,15.68,30.1448,24.7398,26.5398
3,26,5,-3.3333,21.8153,2.7055,0.6726,2.0329,15.5629,30.9973,24.8752,26.6752
3,26,6,-4.4444,21.8028,2.7055,0.6726,2.0329,15.2774,32.3497,24.9863,26.7863
3,26,7,-3.8889,21.844,2.7055,0.6726,2.0329,15.4464,24.8145,22.8982,24.6982
3,26,8,-2.7778,21.9362,2.7055,0.6734,2.0321,15.7851,18.0262,21.2047,23.0047
3,26,9,-1.1111,22.1488,2.7055,0.6859,2.0197,16.2523,14.5581,20.6363,22.4363
3,26,10,0,22.4821,2.7055,0.6864,2.0191,16.7779,12.4166,20.5238,22.3238
3,26,11,0.5556,22.6303,2.7055,0.7115,1.994,16.8252,11.8748,20.4083,22.2083
3,26,12,0.5556,22.5321,2.7055,0.7026,2.0029,16.8252,11.197,20.2037,22.0037
3,26,13,1.6667,22.3482,2.7055,0.7225,1.983,16.8252,6.9776,18.9305,20.7305
3,26,14,2.2222,22.5386,2.7055,0.7608,1.9447,16.8252,6.8064,18.8789,20.6789
3,26,15,2.7778,23.1319,3.2631,1.0069,2.2562,16.8511,8.1077,18.8796,20.6796
3,26,16,3.3333,23.2022,3.3138,1.0593,2.2545,16.851,8.5839,18.9658,20.7658
3,26,17,2.7778,23.0856,3.1097,0.955,2.1547,16.8489,9.3136,19.2941,21.0941
3,26,18,2.2222,22.6409,2.7055,0.7706,1.9349,16.8252,10.6379,20.035,21.835
3,26,19,2.2222,22.2213,2.7055,0.73,1.9755,16.8252,12.7325,20.6671,22.4671
3,26,20,1.6667,21.9954,2.7055,0.6881,2.0174,16.8252,17.387,22.0715,23.8715
3,26,21,1.6667,21.9757,2.7055,0.6863,2.0192,16.8239,18.6661,22.4561,24.2561
3,26,22,1.6667,21.9649,2.7055,0.6852,2.0203,16.8239,19.2706,22.6385,24.4385
3,26,23,1.1111,21.9546,2.7055,0.6726,2.0329,16.7787,20.4452,22.9467,24.7467
3,26,24,0.5556,21.9389,2.7055,0.6726,2.0329,16.6304,21.7996,23.2037,25.0037
3,27,1,0.5556,21.9258,2.7055,0.6726,2.0329,16.6187,22.5461,23.4168,25.2168
3,27,2,0.5556,21.9181,2.7055,0.6726,2.0329,16.6188,23.1092,23.5867,25.3867
3,27,3,0.5556,21.9128,2.7055,0.6726,2.0329,16.6181,23.439,23.6854,25.4854
3,27,4,0.5556,21.9088,2.7055,0.6726,2.0329,16.6144,23.8113,23.7938,25.5938
3,27,5,0.5556,21.9004,2.7055,0.6726,2.0329,16.6117,24.7937,24.0873,25.8873
3,27,6,0,21.8874,2.7055,0.6726,2.0329,16.4823,25.8055,24.2595,26.0595
3,27,7,0,21.9137,2.7055,0.6726,2.0329,16.4847,20.6761,22.7161,24.5161
3,27,8,2.2222,21.9959,2.7055,0.7076,1.9979,16.8244,12.7576,20.6738,22.4738
3,27,9,3.3333,22.1761,2.7055,0.7685,1.937,16.8239,11.2176,20.2087,22.0087
3,27,10,5,22.2663,2.7055,0.8528,1.8527,16.8239,9.3385,19.6417,21.4417
3,27,11,6.1111,22.2806,2.7055,0.913,1.7925,16.8239,8.283,19.3232,21.1232
3,27,12,7.7778,22.3686,2.7055,1.0284,1.6771,16.8226,6.7214,18.8507,20.6507
3,27,13,8.8889,22.496,2.7055,1.128,1.5775,16.8226,4.3973,18.1494,19.9494
3,27,14,10,22.6622,2.7055,1.2477,1.4578,16.8226,4.3463,18.134,19.934
3,27,15,10.5556,22.8138,2.7055,1.3223,1.3832,16.8227,4.5192,18.1862,19.9862
3,27,16,10.5556,23.1374,3.1848,1.5923,1.5925,16.8467,5.9987,18.3845,20.1845
3,27,17,10,23.0764,3.0738,1.4649,1.6088,16.8443,6.909,18.6793,20.4793
3,27,18,8.3333,22.7342,2.7055,1.1109,1.5947,16.8213,8.4706,19.3772,21.1772
3,27,19,7.7778,22.3189,2.7055,1.0229,1.6826,16.8213,10.5398,20.0015,21.8015
3,27,20,5,22.0242,2.7055,0.8269,1.8787,16.8213,15.2287,21.4162,23.2162
3,27,21,2.2222,21.9927,2.7055,0.7077,1.9978,16.8213,17.9364,22.2332,24.0332
3,27,22,1.6667,21.9695,2.7055,0.686,2.0195,16.8213,19.2008,22.6147,24.4147
3,27,23,1.6667,21.9582,2.7055,0.6849,2.0206,16.8213,19.8913,22.8231,24.6231
3,27,24,1.1111,21.9472,2.7055,0.6726,2.0329,16.7727,21.0128,23.1119,24.9119
3,28,1,1.1111,21.9363,2.7055,0.6726,2.0329,16.7615,21.6041,23.2788,25.0788
3,28,2,0.5556,21.924,2.7055,0.6726,2.0329,16.6181,22.9271,23.5311,25.3311
3,28,3,1.1111,21.9167,2.7055,0.6726,2.0329,16.7555,22.8082,23.6359,25.4359
3,28,4,1.1111,21.9146,2.7055,0.6726,2.0329,16.7526,23.383,23.8062,25.6062
3,28,5,0.5556,21.9038,2.7055,0.6726,2.0329,16.6164,24.4462,23.9873,25.7873
3,28,6,1.1111,21.8979,2.7055,0.6726,2.0329,16.7557,24.3426,24.0989,25.8989
3,28,7,0.5556,21.9006,2.7055,0.6726,2.0329,16.6169,24.0885,23.88,25.68
3,28,8,1.1111,21.9242,2.7055,0.6741,2.0315,16.7388,20.616,22.9575,24.7575
3,28,9,2.7778,21.9796,2.7055,0.7272,1.9783,16.8187,15.3099,21.4381,23.2381
3,28,10,5,22.1609,2.7055,0.8423,1.8633,16.8186,10.3539,19.9426,21.7426
3,28,11,5,22.3411,2.7055,0.8616,1.8439,16.8186,9.7801,19.7695,21.5695
3,28,12,6.6667,22.2559,2.7055,0.9436,1.7619,16.8186,8.4498,19.3682,21.1682
3,28,13,7.7778,22.1297,2.7055,1.0012,1.7043,16.8187,5.5416,18.4907,20.2907
3,28,14,8.8889,22.4057,2.7055,1.1183,1.5872,16.8187,6.3778,18.743,20.543
3,28,15,10,22.7611,2.7055,1.2601,1.4454,16.8173,6.8843,18.8945,20.6945
3,28,16,13.3333,23.1241,3.2321,2.0733,1.1588,16.8434,6.5153,18.4891,20.2891
3,28,17,11.1111,23.033,2.998,1.5576,1.4404,16.8391,7.2581,18.8155,20.6155
3,28,18,8.8889,22.4622,2.7055,1.1252,1.5803,16.8173,9.3894,19.6504,21.4504
3,28,19,10.5556,22.0537,2.7055,1.2321,1.4734,16.8173,12.819,20.6851,22.4851
3,28,20,9.4444,22.0226,2.7055,1.1193,1.5862,16.8187,15.1084,21.3773,23.1773
3,28,21,7.7778,22.0001,2.7055,0.9857,1.7199,16.8188,16.7878,21.8841,23.6841
3,28,22,7.7778,21.9856,2.7055,0.9839,1.7216,16.8187,17.6147,22.1335,23.9335
3,28,23,6.1111,21.9738,2.7055,0.8793,1.8263,16.8187,18.7826,22.4859,24.2859
3,28,24,5.5556,21.9612,2.7055,0.8481,1.8574,16.8187,19.7401,22.7748,24.5748
3,29,1,5.5556,21.9543,2.7055,0.8473,1.8582,16.8187,19.9617,22.8417,24.6417
3,29,2,4.4444,21.9479,2.7055,0.7928,1.9127,16.8187,20.8375,23.1059,24.9059
3,29,3,3.8889,21.9375,2.7055,0.7673,1.9382,16.8187,21.6684,23.3566,25.1566
3,29,4,3.8889,21.9291,2.7055,0.7664,1.9391,16.8186,22.2068,23.519,25.319
3,29,5,3.3333,21.9211,2.7055,0.7427,1.9628,16.8186,22.9619,23.7468,25.5468
3,29,6,2.7778,21.9109,2.7055,0.7199,1.9856,16.82,23.8512,24.0166,25.8166
3,29,7,2.7778,21.9061,2.7055,0.7194,1.9861,16.8199,23.8247,24.0085,25.8085
3,29,8,2.2222,21.9053,2.7055,0.699,2.0065,16.8199,23.9858,24.0571,25.8571
3,29,9,2.7778,21.9168,2.7055,0.7205,1.985,16.8199,22.0154,23.4626,25.2626
3,29,10,2.7778,21.9356,2.7055,0.7224,1.9831,16.8199,20.9938,23.1544,24.9544
3,29,11,2.7778,21.9453,2.7055,0.7235,1.9821,16.8199,20.4311,22.9846,24.7846
3,29,12,2.7778,21.9478,2.7055,0.7237,1.9818,16.8199,20.5727,23.0273,24.8273
3,29,13,2.7778,21.9511,2.7055,0.724,1.9815,16.8199,19.8843,22.8196,24.6196
3,29,14,2.7778,21.9553,2.7055,0.7245,1.981,16.8199,19.8714,22.8157,24.6157
3,29,15,2.7778,21.9471,2.7055,0.7236,1.9819,16.8199,21.2606,23.2349,25.0349
3,29,16,2.7778,21.9312,2.7055,0.722,1.9835,16.8199,22.4528,23.5946,25.3946
3,29,17,1.6667,21.9155,2.7055,0.6808,2.0247,16.8199,23.8063,24.0029,25.8029
3,29,18,1.6667,21.9022,2.7055,0.6795,2.026,16.8199,24.6149,24.2469,26.0469
3,29,19,1.6667,21.8926,2.7055,0.6785,2.027,16.8199,25.3383,24.4652,26.2652
3,29,20,1.6667,21.8877,2.7055,0.6781,2.0275,16.8199,25.4087,24.4864,26.2864
3,29,21,1.6667,21.8851,2.7055,0.6778,2.0277,16.8199,25.7691,24.5952,26.3952
3,29,22,1.1111,21.8776,2.7055,0.6726,2.0329,16.7324,26.5174,24.731,26.531
3,29,23,0.5556,21.8666,2.7055,0.6726,2.0329,16.5982,27.3522,24.8448,26.6448
3,29,24,0,21.8548,2.7055,0.6726,2.0329,16.4639,28.1594,24.95,26.75
3,30,1,0,21.8476,2.7055,0.6726,2.0329,16.4698,28.3989,25.0282,26.8282
3,30,2,0,21.8454,2.7055,0.6726,2.0329,16.473,28.5173,25.0672,26.8672
3,30,3,0,21.8416,2.7055,0.6726,2.0329,16.4733,28.9636,25.202,27.002
3,30,4,-0.5556,21.8334,2.7055,0.6726,2.0329,16.3451,29.6435,25.2747,27.0747
3,30,5,-0.5556,21.826,2.7055,0.6726,2.0329,16.3498,29.9995,25.3869,27.1869
3,30,6,-1.1111,21.816,2.7055,0.6726,2.0329,16.2203,31.0402,25.5666,27.3666
3,30,7,-1.1111,21.8288,2.7055,0.6726,2.0329,16.2336,28.0388,24.6766,26.4766
3,30,8,-0.5556,21.8704,2.7055,0.6726,2.0329,16.3078,24.8724,23.7993,25.5993
3,30,9,0.5556,21.898,2.7055,0.6726,2.0329,16.6028,23.9904,23.836,25.636
3,30,10,2.2222,21.9361,2.7055,0.7021,2.0034,16.8202,19.085,22.5787,24.3787
3,30,11,2.7778,22.0106,2.7055,0.7302,1.9753,16.8199,14.8076,21.2878,23.0878
3,30,12,2.7778,22.0394,2.7055,0.733,1.9726,16.8212,13.7473,20.9692,22.7692
3,30,13,3.3333,22.0302,2.7055,0.7538,1.9518,16.8212,12.8985,20.7131,22.5131
3,30,14,3.3333,22.2096,2.7055,0.7723,1.9332,16.8212,12.4331,20.5727,22.3727
3,30,15,2.7778,22.5736,2.7055,0.7862,1.9193,16.8212,13.1684,20.7945,22.5945
3,30,16,2.2222,22.9182,2.9881,0.8774,2.1107,16.8411,13.5735,20.5495,22.3495
3,30,17,0.5556,22.7091,2.7055,0.7191,1.9865,16.8212,14.208,21.1082,22.9082
3,30,18,-1.1111,22.3154,2.7055,0.6726,2.0329,16.4912,16.4576,21.4513,23.2513
3,30,19,-1.6667,21.9419,2.7055,0.6726,2.0329,16.1084,23.4366,23.1626,24.9626
3,30,20,-2.2222,21.8852,2.7055,0.6726,2.0329,15.9643,26.0228,23.793,25.593
3,30,21,-3.3333,21.8552,2.7055,0.6726,2.0329,15.6981,28.0536,24.1299,25.9299
3,30,22,-3.3333,21.8371,2.7055,0.6726,2.0329,15.5793,29.1901,24.3491,26.1491
3,30,23,-3.8889,21.8244,2.7055,0.6726,2.0329,15.4317,30.4445,24.5737,26.3737
3,30,24,-3.8889,21.8131,2.7055,0.6726,2.0329,15.4232,30.9784,24.7253,26.5253
3,31,1,-4.4444,21.8031,2.7055,0.6726,2.0329,15.2776,32.001,24.8819,26.6819
3,31,2,-5,21.7882,2.7055,0.6726,2.0329,15.1283,33.1153,25.0618,26.8618
3,31,3,-5,21.7778,2.7055,0.6726,2.0329,15.1204,33.6332,25.2091,27.0091
3,31,4,-5,21.7714,2.7055,0.6726,2.0329,15.1157,34.1849,25.3696,27.1696
3,31,5,-5.5556,21.7622,2.7055,0.6726,2.0329,14.9706,34.9843,25.4591,27.2591
3,31,6,-5.5556,21.7532,2.7055,0.6726,2.0329,14.9638,35.5882,25.6331,27.4331
3,31,7,-3.8889,21.8183,2.7055,0.6726,2.0329,15.4271,25.7556,23.161,24.961
3,31,8,-1.6667,21.9274,2.7055,0.6726,2.0329,16.0743,18.7777,21.7255,23.5255
3,31,9,-0.5556,22.1178,2.7055,0.6824,2.0231,16.3991,16.2073,21.2822,23.0822
3,31,10,0.5556,22.4148,2.7055,0.6921,2.0134,16.8231,13.7774,20.9801,22.7801
3,31,11,2.7778,22.5539,2.7055,0.7841,1.9214,16.8225,12.7302,20.6636,22.4636
3,31,12,2.7778,22.4683,2.7055,0.7757,1.9298,16.8226,11.807,20.3851,22.1851
3,31,13,3.8889,22.2918,2.7055,0.8041,1.9015,16.8226,7.725,19.1534,20.9534
3,31,14,3.3333,22.4906,2.7055,0.8005,1.905,16.8226,7.4963,19.0844,20.8844
3,31,15,3.8889,23.0019,3.0774,0.9912,2.0862,16.8456,8.9507,19.2201,21.0201
3,31,16,3.8889,23.0584,3.1168,1.01,2.1068,16.8466,9.4055,19.3103,21.1103
3,31,17,3.3333,22.9697,2.9656,0.9256,2.0401,16.8413,9.7823,19.5342,21.3342
3,31,18,3.3333,22.4647,2.7055,0.7981,1.9074,16.8212,11.2298,20.2095,22.0095
3,31,19,2.7778,22.0559,2.7055,0.7347,1.9709,16.8212,13.2866,20.8301,22.6301
3,31,20,2.7778,21.987,2.7055,0.7276,1.9779,16.8212,17.8664,22.212,24.012
3,31,21,2.2222,21.969,2.7055,0.7053,2.0002,16.8212,19.1962,22.6132,24.4132
3,31,22,2.2222,21.9554,2.7055,0.7039,2.0016,16.8212,20.2027,22.917,24.717
3,31,23,2.2222,21.9454,2.7055,0.7029,2.0026,16.8212,20.9048,23.1288,24.9288
3,31,24,2.2222,21.9382,2.7055,0.702,2.0035,16.8226,21.4491,23.2944,25.0944
